,,,,,,Notifiable Offence List  2018-2019,,,,,,,
,,,,,,,,,,,,,
"This list can be filtered to show indictable, triable-either-way and summary offences.",,,,,,,,,,,,,
Click on the drop down arrow above the column marked ‘mode’ and select either “I” (indictable) “E” (triable-either-way) or “S” (summary).,,,,,,,,,,,,,
,,,,,,,,,,,,,
Home Office code,Mode,Max Sentence,Victim or State Based,Class,Sub class,Offence category,Offence,Act,Year added/amended/deleted,Commencement date,Cessation date,Note,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Provisions concerning air force procedure and policy b) triable either way,Air Force Act 1955 and subsequent amendments incorporated therewith as amended by                                                                                     Armed Forces Acts 1971 and 1996,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences ,Triable-either-way offences,"Air Navigation Act 2016 (except article 242 (1), 242 (2), 245 (c) and 240.",2016 November ,25/08/2016,,,
99/99,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Ancient Monuments and Archaeological Areas Act 1979, Sec 2-42 except Sec 28 (1)",,,,,
99/99,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences against importation of animals carcasses etc. - Except RABIES ,Animal Health Act 1981 and orders made under Sec 10(1),,,,,
99/99,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Regs to prevent the spreading of rabies disease among animals,Animal Health Act 1981 Secs 72 and 76 or 73 and 76,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Provision for the protection of animals used for experimental or other scientific purpose,"Animals (Scientific Procedures) Act 1986 Secs 22(1), 22(2) and 24",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Aiding or Abetting etc desertion or absence without leave ,Armed Forces Act 2006 S.344,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Aiding or Abetting etc Malingering ,Armed Forces Act 2006 S.345,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Provisions concerning army procedure and policy b) triable either way,"Army Act 1955 and subsequent amendments incorporated therewith, as amended by the Armed Forces Acts 1966, 1971 and 1996",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Relating to the exercise of powers.,"Aviation Security Act 1982 Secs 7,11,12,13,14 & 20",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Showing an indecent exhibition,Bovines and Bovine Products Trade Regulations 1999 ,,,,,
99/99,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Restrictions on fishing, etc. by British fishing boats",British Fishing Boats Act 1983 Sec 1,,,,,
99/99,E,fine,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failing to comply with requirements; assaulting any officer exercising powers under Sec 2 or 3,British Fishing Boats Act 1983 Sec 4,,,,,
99/99,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Prohibition on providing radio service without a licence,Broadcasting Act 1990 Sec 97,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,False/misleading statement,Building Act 1984 Sec 57,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Engaging in advertising which is misleading under R.3,Business Protection from Misleading marketing regulations 2008 RR.6 & 7,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Knowingly make false statement giving information under R.25(1)(c ),Business Protection from Misleading marketing regulations 2008 R.25(2),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,All other offences except under Sec 13 (1) (a) & (b),Cattle Database Regulations 1998,,,,,
99/99,I,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Census official contravening provisions,Census Act 1920 Sec 8(2),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Charities Act 1993 S10A(3) (11) & (4),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Procuring on false pretence/ representation a person under 18 to go abroad to perform for profit,Children and Young Persons Act 1933 Sec 25 & 26,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Charges at airports for air navigation services, aircraft accidents, control of aircraft noise and supersonic flight, offences committed on board aircraft, piracy of the convention on the high seas, etc. b) triable either way only",Civil Aviation Act 1982 (includes Tokyo convention Act 1967) and orders and bylaws made thereunder,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclosure of information,Civil Aviation Act 1982 Sec 23 (5),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Power to restrict use of land,Civil Aviation Act 1982 Sec 45,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Restriction of unlicensed carriage by air for reward,"Civil Aviation Act 1982 Sec 64 (5)(a)&(b), 64(7)",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Air transport licensing,Civil Aviation Act 1982 Sec 67,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Regulation of provision of accommodation in aircraft,Civil Aviation Act 1982 Sec 71,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Refusing to furnish information or furnishing false information for the CAA and Secretary of State,Civil Aviation Act 1982 Sec 84 (4)(b),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Wilfully certifies any document or article to be a true copy,Civil Aviation Act 1982 Sec 96,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Civil Aviation (Insurance) Regulations 2005 Sec 4(1), 9, 10 (2), 11, 12 (1)",2014,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclose information concerning an individual or business or intentionally alter/suppress destroy information required for a licence condition appeal.,"Civil Aviation Act 2012 Sch 2 P29 , Sch 6 P7",,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Blasphemous libel,Common Law,,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Conspiracy to corrupt public morals,Common Law, ,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Obstructing coroner in the execution of his duty ,Common Law,,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Duty to aid constables,Common Law,,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Rescuing a prisoner in custody,Common Law,,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Showing an indecent exhibition,Common Law,,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Removing corpse from grave,Common Law,,,,,
99/99,I,life,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Common Law offences not listed separately,Common Law,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Communications Act 2003 except Sec  125, 126",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Accounting records to be kept,Companies Act 1985 Sec 223 (1),,,,,
99/99,E,2,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Offences b) Triable-either-way,"Companies Acts 1948 to 1985 (Excl. Secs 70, 295, 302, 458, 490, 624 and 625 of the 1985 Act)",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Competition Act 1988,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,Conservation (Habitats and species) Regulation,,,,,
99/99,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Exploration and exploitation of minerals under the sea,"Continental Shelf Act, 1964",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Pollution Offences,Control of Pollution Act 1974 Sec 77,,,,,
99/99,E,fine,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Control of Pollution (Oil Storage) (England) Regulations 2001 RR.3, 4, 4, 7 & 9",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,False returns,Corn Returns Act 1882 Sec12,,,,,
99/99,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable either way offences ,Cosmetic Product Enforcement Regulations 2013,01/04/2018,11/07/2013,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Intentionally alter, suppress or destroy a document required to produce by S46(1)",Courts and Legal Services Act 1990,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Do any in purported exercise of right of audience / conduct litigation re: any proceedings when not entitled,Courts and Legal Services Act 1990,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Acting in the purported exercise of any right granted to authorised practitioners when not authorised to do so,Courts and Legal Services Act 1990,,,,,
99/99,E,2,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,"TEW offences (excluding S.46B, 70(1) and 70(2)",Courts and Legal Services Act 1990,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Breach of regulations by false representation and certificate,Cremation Act 1902 Sec 8(2),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Harbouring escaped prisoner,Criminal Justice Act 1961 Sec 22(2),,,,,
99/99,E,7,S/V,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Criminal Justice Act 1987 Sec 2(14), (15), (16) & (17)",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Concealment of offences,Criminal Law Act 1967 Sec 5(1),,,,,
99/99,E,1,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Fraudulently obtaining credit,Debtors Act 1869 Sec 13,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Electrical Equipment (Safety) Regulations 2016 Sec 4, 5, 6 (1-3), 7, 8 (1-2), 9-10, 11 (1) (a-d), 11 (2), 12 (1-2), 13 (4), 15-16, 17 (1-2), 18 (1-3), 19-21, 22 (1) (a-d), 22 (2), 23 (1-2), 24 (4), 25, 26 (1) (a-c), 27 (1-2), 28, 29 (1-2), 30 (3), 33, 34 (1-4) 35 (2-3) 50 (2) ",01/04/2017,08/12/2016,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,False documents and false statements,Emergency Laws (Re-enactments and Repeals) Act 1964,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Provide/make false information or statement,Employment Rights Act 1996 Sec 169(3)(4),,,,,
99/99,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"Employment Agencies Act 1973 Sec 5, 6 (1) (a) (b) (c).",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Manufacture and keeping of gunpowder and other explosives (under sec 91 Explosives Act 1875 or under Sec 33 Health and Safety at Work etc. Act 1974),"Explosives Act 1875 (except sec 80, and orders in council and rules thereunder)",,,,,
99/99,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Triable-either-way offences,"End-of-Life Vehicles Regs 2003 Reg 6,38(1),42",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Knowingly makes false statements,Fair Trading Act 1973 Sec 30(2),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Disclosing information regarding any manufacturing process or trade secret,Fair Trading Act  1973 Sec 30(3),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Unauthorised person acting as weights and measures officer,Fair Trading Act 1973 Sec 30(4),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Furnishing false information,Fair Trading Act 1973 Sec 46(3),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Wilfully alters, suppresses or destroys any document",Fair Trading Act 1973 Sec 85(6),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Issues circulates or distributes an advertisement, prospectus, circular or notice",Fair Trading Act 1973 Sec 120(1) as added by Trading Schemes Act 1996 Sec 2(2),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Contravenes any regulations under sub-section (2) of that section,Fair Trading Act 1973 Sec 120(2),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Makes payment for the benefit of the promoter(s) or a participant in the trading scheme,Fair Trading Act 1973 Sec 120(3),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Participant of trading scheme make any payment to or for benefit of the promoter(s),Fair Trading Act 1973 Sec 120(4),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,General restrictions on disclosure of information,Fair Trading Act 1973 Sec 133,,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to have a fire certificate,"Fire Precautions Act 1971 Sec 7(1), 7(2)",,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Contravention of any requirement of fire certificate,Fire Precautions Act 1971 Sec 7(4),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to notify fire authority of any structural alterations of premises or storage of flammable material or explosives,Fire Precautions Act 1971 Sec 8(2),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Storing explosives or highly flammable materials without a fire certificate to cover this,Fire Precautions Act 1971 Sec 8(3),,,,,
99/99,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Power of fire authority to cancel a fire certificate,Fire Precautions Act 1971 Sec 8(7),,,,,
99/99 ,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Contravening requirements imposed by improvement notice,Fire Precautions Act 1971 Sec 9F,,,,,
